Country/Region,Province/State,time,temperatureMin,temperatureMax
Kuwait,,2020-03-18,57.96,81.78
Kuwait,,2020-03-19,58.1,79.85
Kuwait,,2020-03-20,59.78,80.83
Kuwait,,2020-03-21,57.61,72.89
Kuwait,,2020-03-22,51.17,77.69
Kuwait,,2020-03-23,54.6,78.7
Kuwait,,2020-03-24,57.8,79.76
Kuwait,,2020-03-25,62.3,77.1
Kuwait,,2020-03-26,62.86,77.55
Kuwait,,2020-03-27,68.53,83.95
Kuwait,,2020-03-28,63.59,81.97
Kuwait,,2020-03-29,59.4,83.81
Kuwait,,2020-03-30,60.28,82.48
Kuwait,,2020-03-31,63.7,84.52
Kuwait,,2020-04-01,64.63,86.22
Kuwait,,2020-04-02,66.13,89.61
Kuwait,,2020-04-03,66.51,90.94
Kuwait,,2020-04-04,66.65,91.72
Kuwait,,2020-04-05,67.01,95.18
Kuwait,,2020-04-06,73.33,91.71
Kuwait,,2020-04-07,70.81,84.56
Kuwait,,2020-04-08,72.09,84.53
Kuwait,,2020-04-09,70.19,95.27
Kuwait,,2020-04-10,69.57,90.32
Kuwait,,2020-04-11,66.64,88.02
Kuwait,,2020-04-12,65.76,85.8
Kuwait,,2020-04-13,63.79,87.07
Kuwait,,2020-04-14,67.35,86.27
Kuwait,,2020-04-15,66.24,88.47
Kuwait,,2020-04-16,65.46,90.68
Kuwait,,2020-04-17,66.9,82.09
Kuwait,,2020-04-18,64.36,89.28
Kuwait,,2020-04-19,68.62,90.88
Kuwait,,2020-04-20,70.49,83.33
Kyrgyzstan,,2019-12-31,7.18,22.57
Kyrgyzstan,,2020-01-01,3.51,20.09
Kyrgyzstan,,2020-01-02,3.47,19.52
Kyrgyzstan,,2020-01-03,3.56,19.37
Kyrgyzstan,,2020-01-04,0.56,16.47
Kyrgyzstan,,2020-01-05,0.29,18.52
Kyrgyzstan,,2020-01-06,5.59,21.79
Kyrgyzstan,,2020-01-07,4.34,19.37
Kyrgyzstan,,2020-01-08,-0.12,16.74
Kyrgyzstan,,2020-01-09,1.56,18.1
Kyrgyzstan,,2020-01-10,5.24,21.83
Kyrgyzstan,,2020-01-11,11.3,26.07
Kyrgyzstan,,2020-01-12,17.45,29.5
Kyrgyzstan,,2020-01-13,12.35,28.22
Kyrgyzstan,,2020-01-14,8.71,23.76
Kyrgyzstan,,2020-01-15,5.02,20.49
Kyrgyzstan,,2020-01-16,-1.54,15.42
Kyrgyzstan,,2020-01-17,-3.74,16.15
Kyrgyzstan,,2020-01-18,-3.34,16.41
Kyrgyzstan,,2020-01-19,0.76,19.39
Kyrgyzstan,,2020-01-20,2.81,20.85
Kyrgyzstan,,2020-01-21,3.4,19.1
Kyrgyzstan,,2020-01-22,4.8,21.49
Kyrgyzstan,,2020-01-23,0.6,21.05
Kyrgyzstan,,2020-01-24,8.47,23.89
Kyrgyzstan,,2020-01-25,8.45,23.14
Kyrgyzstan,,2020-01-26,5.28,19.39
Kyrgyzstan,,2020-01-27,2.06,18.41
Kyrgyzstan,,2020-01-28,-3.83,15.19
Kyrgyzstan,,2020-01-29,-3.72,14.75
Kyrgyzstan,,2020-01-30,-5.35,15.96
Kyrgyzstan,,2020-01-31,-4.73,15.2
Kyrgyzstan,,2020-02-01,-1.04,19.19
Kyrgyzstan,,2020-02-02,3.68,22.57
Kyrgyzstan,,2020-02-03,3.55,22.77
Kyrgyzstan,,2020-02-04,3.94,20.81
Kyrgyzstan,,2020-02-05,6.98,23.38
Kyrgyzstan,,2020-02-06,1.45,22.21
Kyrgyzstan,,2020-02-07,2.4,24.32
Kyrgyzstan,,2020-02-08,6.35,27.75
Kyrgyzstan,,2020-02-09,10.39,30.67
Kyrgyzstan,,2020-02-10,16.93,33.09
Kyrgyzstan,,2020-02-11,14.42,34.34
Kyrgyzstan,,2020-02-12,18.83,31.15
Kyrgyzstan,,2020-02-13,11.56,29.07
Kyrgyzstan,,2020-02-14,7.44,26.21
Kyrgyzstan,,2020-02-15,8.07,25.39
Kyrgyzstan,,2020-02-16,3.46,20.51
Kyrgyzstan,,2020-02-17,11.66,24.13
Kyrgyzstan,,2020-02-18,4.34,20.96
Kyrgyzstan,,2020-02-19,4.24,24.04
Kyrgyzstan,,2020-02-20,6.59,29.39
Kyrgyzstan,,2020-02-21,11.17,31.6
Kyrgyzstan,,2020-02-22,15.57,32.18
Kyrgyzstan,,2020-02-23,18.74,33.91
Kyrgyzstan,,2020-02-24,19.0,33.37
Kyrgyzstan,,2020-02-25,14.44,32.32
Kyrgyzstan,,2020-02-26,21.88,35.83
Kyrgyzstan,,2020-02-27,22.05,35.71
Kyrgyzstan,,2020-02-28,23.12,35.19
Kyrgyzstan,,2020-02-29,17.97,35.45
Kyrgyzstan,,2020-03-01,17.93,35.76
Kyrgyzstan,,2020-03-02,19.2,35.69
Kyrgyzstan,,2020-03-03,22.0,35.59
Kyrgyzstan,,2020-03-04,18.95,33.35
Kyrgyzstan,,2020-03-05,19.19,32.92
Kyrgyzstan,,2020-03-06,14.52,30.19
Kyrgyzstan,,2020-03-07,12.32,29.01
Kyrgyzstan,,2020-03-08,16.43,33.69
Kyrgyzstan,,2020-03-09,12.55,31.51
Kyrgyzstan,,2020-03-10,13.46,34.14
Kyrgyzstan,,2020-03-11,18.06,37.05
Kyrgyzstan,,2020-03-12,21.6,38.79
Kyrgyzstan,,2020-03-13,19.75,38.6
Kyrgyzstan,,2020-03-14,21.36,39.94
Kyrgyzstan,,2020-03-15,19.07,41.4
Kyrgyzstan,,2020-03-16,22.19,41.76
Kyrgyzstan,,2020-03-17,25.21,42.56
Kyrgyzstan,,2020-03-18,26.75,45.26
Kyrgyzstan,,2020-03-19,26.97,46.09
Kyrgyzstan,,2020-03-20,29.34,44.55
Kyrgyzstan,,2020-03-21,26.71,46.93
Kyrgyzstan,,2020-03-22,27.32,45.29
Kyrgyzstan,,2020-03-23,32.15,39.32
Kyrgyzstan,,2020-03-24,31.11,40.97
Kyrgyzstan,,2020-03-25,29.6,47.5
Kyrgyzstan,,2020-03-26,27.99,48.15
Kyrgyzstan,,2020-03-27,30.49,47.58
Kyrgyzstan,,2020-03-28,25.67,49.59
Kyrgyzstan,,2020-03-29,24.88,48.52
Kyrgyzstan,,2020-03-30,29.72,56.06
Kyrgyzstan,,2020-03-31,34.61,52.92
Kyrgyzstan,,2020-04-01,30.92,48.5
Kyrgyzstan,,2020-04-02,28.64,57.35
Kyrgyzstan,,2020-04-03,32.04,59.92
Kyrgyzstan,,2020-04-04,32.68,57.99
Kyrgyzstan,,2020-04-05,36.0,60.39
Kyrgyzstan,,2020-04-06,36.06,62.86
Kyrgyzstan,,2020-04-07,37.54,61.56
Kyrgyzstan,,2020-04-08,24.9,43.01
Kyrgyzstan,,2020-04-09,18.67,49.34
Kyrgyzstan,,2020-04-10,31.28,57.21
Kyrgyzstan,,2020-04-11,37.73,64.95
Kyrgyzstan,,2020-04-12,42.69,63.07
Kyrgyzstan,,2020-04-13,40.24,55.0
Kyrgyzstan,,2020-04-14,39.82,48.43
Kyrgyzstan,,2020-04-15,35.56,53.67
Kyrgyzstan,,2020-04-16,35.23,59.54
Kyrgyzstan,,2020-04-17,32.53,60.98
Kyrgyzstan,,2020-04-18,34.59,61.24
Kyrgyzstan,,2020-04-19,36.03,61.34
Kyrgyzstan,,2020-04-20,38.43,64.52
Latvia,,2019-12-31,33.13,39.01
Latvia,,2020-01-01,35.66,42.02
Latvia,,2020-01-02,33.53,41.56
Latvia,,2020-01-03,35.47,40.98
Latvia,,2020-01-04,25.68,36.5
Latvia,,2020-01-05,26.75,37.79
Latvia,,2020-01-06,34.97,37.63
Latvia,,2020-01-07,32.1,43.62
Latvia,,2020-01-08,33.15,43.72
Latvia,,2020-01-09,34.33,39.06
Latvia,,2020-01-10,30.34,38.24
Latvia,,2020-01-11,34.04,44.09
Latvia,,2020-01-12,35.78,42.76
Latvia,,2020-01-13,33.62,39.27
Latvia,,2020-01-14,38.28,44.93
Latvia,,2020-01-15,39.72,44.9
Latvia,,2020-01-16,33.07,42.89
Latvia,,2020-01-17,31.62,39.31
Latvia,,2020-01-18,35.04,42.8
Latvia,,2020-01-19,32.03,40.57
Latvia,,2020-01-20,38.68,46.39
Latvia,,2020-01-21,35.15,41.05
Latvia,,2020-01-22,34.21,39.44
Latvia,,2020-01-23,37.98,44.14
Latvia,,2020-01-24,33.03,42.44
Latvia,,2020-01-25,30.92,42.93
Latvia,,2020-01-26,36.81,41.32
Latvia,,2020-01-27,30.83,37.13
Latvia,,2020-01-28,34.27,40.53
Latvia,,2020-01-29,31.7,39.59
Latvia,,2020-01-30,32.66,39.06
Latvia,,2020-01-31,35.49,44.85
Latvia,,2020-02-01,36.55,45.3
Latvia,,2020-02-02,33.2,38.24
Latvia,,2020-02-03,24.33,35.09
Latvia,,2020-02-04,19.61,35.42
Latvia,,2020-02-05,24.89,38.26
Latvia,,2020-02-06,23.4,33.39
Latvia,,2020-02-07,30.15,39.22
Latvia,,2020-02-08,27.78,40.85
Latvia,,2020-02-09,34.49,43.94
Latvia,,2020-02-10,34.75,40.56
Latvia,,2020-02-11,33.55,42.01
Latvia,,2020-02-12,33.6,41.1
Latvia,,2020-02-13,30.35,39.99
Latvia,,2020-02-14,27.58,39.4
Latvia,,2020-02-15,31.46,44.68
Latvia,,2020-02-16,42.17,49.06
Latvia,,2020-02-17,38.46,44.71
Latvia,,2020-02-18,38.09,43.27
Latvia,,2020-02-19,35.99,43.54
Latvia,,2020-02-20,33.12,38.95
Latvia,,2020-02-21,35.3,42.45
Latvia,,2020-02-22,36.26,41.73
Latvia,,2020-02-23,31.39,40.63
Latvia,,2020-02-24,26.65,37.81
Latvia,,2020-02-25,31.7,41.63
Latvia,,2020-02-26,30.01,38.95
Latvia,,2020-02-27,29.31,33.92
Latvia,,2020-02-28,26.41,37.89
Latvia,,2020-02-29,33.83,45.82
Latvia,,2020-03-01,35.19,44.86
Latvia,,2020-03-02,37.03,44.2
Latvia,,2020-03-03,39.41,46.75
Latvia,,2020-03-04,33.38,43.65
Latvia,,2020-03-05,28.58,49.2
Latvia,,2020-03-06,35.44,40.42
Latvia,,2020-03-07,31.56,44.64
Latvia,,2020-03-08,31.2,49.39
Latvia,,2020-03-09,32.24,44.03
Latvia,,2020-03-10,38.17,44.62
Latvia,,2020-03-11,37.18,45.39
Latvia,,2020-03-12,35.97,42.44
Latvia,,2020-03-13,27.14,34.94
Latvia,,2020-03-14,22.15,40.11
Latvia,,2020-03-15,32.4,44.29
Latvia,,2020-03-16,29.45,47.0
Latvia,,2020-03-17,36.74,48.76
Latvia,,2020-03-18,36.87,48.89
Latvia,,2020-03-19,31.31,47.11
Latvia,,2020-03-20,26.95,38.19
Latvia,,2020-03-21,24.63,37.36
Latvia,,2020-03-22,21.64,41.8
Latvia,,2020-03-23,21.74,46.88
Latvia,,2020-03-24,26.47,53.75
Latvia,,2020-03-25,27.58,56.84
Latvia,,2020-03-26,29.07,60.77
Latvia,,2020-03-27,33.6,59.02
Latvia,,2020-03-28,29.87,39.17
Latvia,,2020-03-29,24.28,42.04
Latvia,,2020-03-30,28.13,41.26
Latvia,,2020-03-31,31.72,45.69
Latvia,,2020-04-01,37.25,45.19
Latvia,,2020-04-02,35.93,47.02
Latvia,,2020-04-03,31.15,47.49
Latvia,,2020-04-04,30.91,52.13
Latvia,,2020-04-05,34.52,61.37
Latvia,,2020-04-06,39.23,68.65
Latvia,,2020-04-07,40.72,60.91
Latvia,,2020-04-08,38.66,50.31
Latvia,,2020-04-09,34.58,50.1
Latvia,,2020-04-10,33.67,52.12
Latvia,,2020-04-11,36.85,53.0
Latvia,,2020-04-12,34.71,53.31
Latvia,,2020-04-13,32.09,38.11
Latvia,,2020-04-14,33.42,45.34
Latvia,,2020-04-15,36.61,44.27
Latvia,,2020-04-16,36.05,42.95
Latvia,,2020-04-17,35.74,47.39
Latvia,,2020-04-18,35.84,47.02
Latvia,,2020-04-19,32.15,51.56
Latvia,,2020-04-20,33.24,55.79
Lebanon,,2019-12-31,35.06,46.32
Lebanon,,2020-01-01,35.27,43.15
Lebanon,,2020-01-02,32.47,43.26
Lebanon,,2020-01-03,32.46,39.44
Lebanon,,2020-01-04,36.08,42.71
Lebanon,,2020-01-05,36.99,47.71
Lebanon,,2020-01-06,35.21,47.75
Lebanon,,2020-01-07,34.09,38.91
Lebanon,,2020-01-08,33.23,40.57
Lebanon,,2020-01-09,31.01,42.07
Lebanon,,2020-01-10,29.9,46.43
Lebanon,,2020-01-11,33.34,47.32
Lebanon,,2020-01-12,36.68,49.39
Lebanon,,2020-01-13,33.92,50.58
Lebanon,,2020-01-14,38.65,54.13
Lebanon,,2020-01-15,41.64,57.38
Lebanon,,2020-01-16,36.7,46.32
Lebanon,,2020-01-17,35.77,43.35
Lebanon,,2020-01-18,34.9,42.51
Lebanon,,2020-01-19,33.65,41.89
Lebanon,,2020-01-20,29.71,39.09
Lebanon,,2020-01-21,30.22,44.18
Lebanon,,2020-01-22,30.03,41.8
Lebanon,,2020-01-23,26.52,38.05
Lebanon,,2020-01-24,25.58,43.28
Lebanon,,2020-01-25,27.76,48.2
Lebanon,,2020-01-26,31.83,52.43
Lebanon,,2020-01-27,35.93,51.81
Lebanon,,2020-01-28,36.21,46.75
Lebanon,,2020-01-29,38.08,47.83
Lebanon,,2020-01-30,31.14,41.35
Lebanon,,2020-01-31,31.03,40.2
Lebanon,,2020-02-01,31.92,47.9
Lebanon,,2020-02-02,34.78,51.89
Lebanon,,2020-02-03,33.83,49.99
Lebanon,,2020-02-04,37.69,54.0
Lebanon,,2020-02-05,37.61,56.7
Lebanon,,2020-02-06,33.0,42.97
Lebanon,,2020-02-07,28.63,34.53
Lebanon,,2020-02-08,19.66,33.12
Lebanon,,2020-02-09,19.22,31.96
Lebanon,,2020-02-10,20.04,37.32
Lebanon,,2020-02-11,35.97,44.37
Lebanon,,2020-02-12,35.8,48.97
Lebanon,,2020-02-13,36.69,49.11
Lebanon,,2020-02-14,37.64,51.71
Lebanon,,2020-02-15,36.91,49.7
Lebanon,,2020-02-16,33.32,48.55
Lebanon,,2020-02-17,34.81,51.06
Lebanon,,2020-02-18,37.14,47.92
Lebanon,,2020-02-19,37.91,47.39
Lebanon,,2020-02-20,36.6,50.51
Lebanon,,2020-02-21,36.7,42.62
Lebanon,,2020-02-22,34.73,47.02
Lebanon,,2020-02-23,37.1,51.96
Lebanon,,2020-02-24,37.78,48.79
Lebanon,,2020-02-25,36.94,53.34
Lebanon,,2020-02-26,37.75,57.73
Lebanon,,2020-02-27,41.7,59.31
Lebanon,,2020-02-28,34.17,47.84
Lebanon,,2020-02-29,32.12,44.28
Lebanon,,2020-03-01,33.57,50.52
Lebanon,,2020-03-02,35.95,58.51
Lebanon,,2020-03-03,39.95,64.97
Lebanon,,2020-03-04,45.57,66.38
Lebanon,,2020-03-05,38.66,51.48
Lebanon,,2020-03-06,38.55,54.28
Lebanon,,2020-03-07,40.65,64.06
Lebanon,,2020-03-08,44.96,66.71
Lebanon,,2020-03-09,43.2,61.43
Lebanon,,2020-03-10,43.8,68.24
Lebanon,,2020-03-11,54.33,67.32
Lebanon,,2020-03-12,43.18,54.91
Lebanon,,2020-03-13,40.88,52.16
Lebanon,,2020-03-14,39.9,57.64
Lebanon,,2020-03-15,42.18,59.13
Lebanon,,2020-03-16,35.89,50.59
Lebanon,,2020-03-17,33.95,38.68
Lebanon,,2020-03-18,31.24,38.51
Lebanon,,2020-03-19,29.23,36.41
Lebanon,,2020-03-20,30.04,42.35
Lebanon,,2020-03-21,31.48,49.63
Lebanon,,2020-03-22,34.79,61.17
Lebanon,,2020-03-23,41.48,59.58
Lebanon,,2020-03-24,37.37,56.4
Lebanon,,2020-03-25,39.92,61.1
Lebanon,,2020-03-26,46.11,63.28
Lebanon,,2020-03-27,39.82,50.46
Lebanon,,2020-03-28,39.67,49.75
Lebanon,,2020-03-29,39.85,51.73
Lebanon,,2020-03-30,42.45,61.72
Lebanon,,2020-03-31,41.51,50.38
Lebanon,,2020-04-01,39.14,55.12
Lebanon,,2020-04-02,37.61,55.27
Lebanon,,2020-04-03,41.11,67.76
Lebanon,,2020-04-04,53.56,71.88
Lebanon,,2020-04-05,43.58,59.33
Lebanon,,2020-04-06,41.05,58.3
Lebanon,,2020-04-07,37.13,55.73
Lebanon,,2020-04-08,36.59,51.56
Lebanon,,2020-04-09,38.24,47.92
Lebanon,,2020-04-10,38.6,52.53
Lebanon,,2020-04-11,35.84,57.75
Lebanon,,2020-04-12,39.46,61.44
Lebanon,,2020-04-13,43.27,67.21
Lebanon,,2020-04-14,45.83,67.34
Lebanon,,2020-04-15,47.03,65.0
Lebanon,,2020-04-16,44.81,58.35
Lebanon,,2020-04-17,45.89,65.85
Lebanon,,2020-04-18,49.85,69.41
Lebanon,,2020-04-19,52.43,73.43
Lebanon,,2020-04-20,51.93,74.46
Liberia,,2020-01-01,66.56,94.81
Liberia,,2020-01-02,67.03,94.58
Liberia,,2020-01-03,65.3,94.1
Liberia,,2020-01-04,61.8,94.5
Liberia,,2020-01-05,60.46,95.49
Liberia,,2020-01-06,60.39,95.89
Liberia,,2020-01-07,64.18,93.86
Liberia,,2020-01-08,67.11,96.69
Liberia,,2020-01-09,69.66,97.67
Liberia,,2020-01-10,69.97,98.3
Liberia,,2020-01-11,72.88,91.28
Liberia,,2020-01-12,71.39,97.17
Liberia,,2020-01-13,69.67,98.38
Liberia,,2020-01-14,69.72,97.51
Liberia,,2020-01-15,66.6,96.5
Liberia,,2020-01-16,69.29,100.43
Liberia,,2020-01-17,69.24,98.32
Liberia,,2020-01-18,70.37,98.53
Liberia,,2020-01-19,71.3,96.76
Liberia,,2020-01-20,70.13,95.43
Liberia,,2020-01-21,72.0,92.62
Liberia,,2020-01-22,71.03,89.27
Liberia,,2020-01-23,69.96,93.66
Liberia,,2020-01-24,69.86,96.59
Liberia,,2020-01-25,66.58,96.98
Liberia,,2020-01-26,71.0,97.33
Liberia,,2020-01-27,72.2,96.75
Liberia,,2020-01-28,72.35,93.58
Liberia,,2020-01-29,70.04,98.63
Liberia,,2020-01-30,72.08,98.1
Liberia,,2020-01-31,69.56,98.85
Liberia,,2020-02-01,70.28,98.12
Liberia,,2020-02-02,71.93,94.87
Liberia,,2020-02-03,69.58,97.83
Liberia,,2020-02-04,71.58,97.81
Liberia,,2020-02-05,69.86,97.58
Liberia,,2020-02-06,68.4,97.5
Liberia,,2020-02-07,69.27,98.67
Liberia,,2020-02-08,68.82,98.68
Liberia,,2020-02-09,71.79,99.16
Liberia,,2020-02-10,70.79,97.8
Liberia,,2020-02-11,71.98,91.32
Liberia,,2020-02-12,70.91,97.46
Liberia,,2020-02-13,65.47,98.55
Liberia,,2020-02-14,63.77,98.36
Liberia,,2020-02-15,65.61,99.8
Liberia,,2020-02-16,69.71,100.52
Liberia,,2020-02-17,71.9,98.52
Liberia,,2020-02-18,69.27,98.85
Liberia,,2020-02-19,71.75,97.26
Liberia,,2020-02-20,73.52,94.64
Liberia,,2020-02-21,72.7,91.54
Liberia,,2020-02-22,71.54,94.79
Liberia,,2020-02-23,72.28,95.53
Liberia,,2020-02-24,73.17,91.94
Liberia,,2020-02-25,71.83,98.24
Liberia,,2020-02-26,72.63,99.28
Liberia,,2020-02-27,73.82,95.43
Liberia,,2020-02-28,75.19,93.6
Liberia,,2020-02-29,72.05,97.23
Liberia,,2020-03-01,70.44,98.42
Liberia,,2020-03-02,73.13,98.57
Liberia,,2020-03-03,73.86,93.0
Liberia,,2020-03-04,73.58,96.19
Liberia,,2020-03-05,75.16,92.67
Liberia,,2020-03-06,72.88,91.01
Liberia,,2020-03-07,72.49,92.89
Liberia,,2020-03-08,70.51,91.79
Liberia,,2020-03-09,71.33,91.91
Liberia,,2020-03-10,72.01,85.98
Liberia,,2020-03-11,71.27,92.12
Liberia,,2020-03-12,72.56,93.93
Liberia,,2020-03-13,75.08,96.43
Liberia,,2020-03-14,74.27,90.36
Liberia,,2020-03-15,72.79,86.79
Liberia,,2020-03-16,70.3,90.44
Liberia,,2020-03-17,72.62,90.95
Liberia,,2020-03-18,73.36,90.75
Liberia,,2020-03-19,72.48,91.01
Liberia,,2020-03-20,70.23,92.17
Liberia,,2020-03-21,73.78,90.88
Liberia,,2020-03-22,70.78,92.74
Liberia,,2020-03-23,69.15,85.8
Liberia,,2020-03-24,70.88,86.48
Liberia,,2020-03-25,70.11,90.5
Liberia,,2020-03-26,71.03,89.68
Liberia,,2020-03-27,72.85,85.81
Liberia,,2020-03-28,70.15,92.48
Liberia,,2020-03-29,70.85,92.2
Liberia,,2020-03-30,72.41,93.37
Liberia,,2020-03-31,72.88,94.32
Liberia,,2020-04-01,73.22,92.57
Liberia,,2020-04-02,70.92,90.81
Liberia,,2020-04-03,71.11,90.28
Liberia,,2020-04-04,74.58,92.36
Liberia,,2020-04-05,73.73,90.52
Liberia,,2020-04-06,75.06,90.47
Liberia,,2020-04-07,73.27,91.24
Liberia,,2020-04-08,72.25,91.72
Liberia,,2020-04-09,72.85,83.06
Liberia,,2020-04-10,67.72,92.65
Liberia,,2020-04-11,69.27,87.23
Liberia,,2020-04-12,70.89,92.67
Liberia,,2020-04-13,70.49,87.87
Liberia,,2020-04-14,72.37,89.29
Liberia,,2020-04-15,73.15,86.51
Liberia,,2020-04-16,72.84,91.36
Liberia,,2020-04-17,74.1,91.8
Liberia,,2020-04-18,72.54,86.27
Liberia,,2020-04-19,72.24,90.36
Liberia,,2020-04-20,72.28,90.42
Liberia,,2020-04-21,70.08,90.73
Liechtenstein,,2019-12-31,26.32,37.7
Liechtenstein,,2020-01-01,25.24,37.54
Liechtenstein,,2020-01-02,26.81,39.24
Liechtenstein,,2020-01-03,23.74,33.38
Liechtenstein,,2020-01-04,18.35,30.38
Liechtenstein,,2020-01-05,23.79,39.41
Liechtenstein,,2020-01-06,25.69,34.32
Liechtenstein,,2020-01-07,25.59,40.21
Liechtenstein,,2020-01-08,33.15,47.71
Liechtenstein,,2020-01-09,24.45,37.9
Liechtenstein,,2020-01-10,25.17,35.32
Liechtenstein,,2020-01-11,23.7,38.73
Liechtenstein,,2020-01-12,25.68,38.92
Liechtenstein,,2020-01-13,26.09,42.29
Liechtenstein,,2020-01-14,30.03,42.09
Liechtenstein,,2020-01-15,28.5,41.09
Liechtenstein,,2020-01-16,24.85,39.86
Liechtenstein,,2020-01-17,20.44,29.82
Liechtenstein,,2020-01-18,16.66,26.11
Liechtenstein,,2020-01-19,15.09,29.72
Liechtenstein,,2020-01-20,21.79,38.44
Liechtenstein,,2020-01-21,27.28,38.79
Liechtenstein,,2020-01-22,25.79,41.64
Liechtenstein,,2020-01-23,27.58,42.65
Liechtenstein,,2020-01-24,27.03,37.62
Liechtenstein,,2020-01-25,26.11,38.93
Liechtenstein,,2020-01-26,25.09,39.82
Liechtenstein,,2020-01-27,22.2,32.18
Liechtenstein,,2020-01-28,22.27,27.77
Liechtenstein,,2020-01-29,22.14,38.5
Liechtenstein,,2020-01-30,29.83,41.64
Liechtenstein,,2020-01-31,29.98,39.48
Liechtenstein,,2020-02-01,30.06,36.85
Liechtenstein,,2020-02-02,34.83,38.87
Liechtenstein,,2020-02-03,20.05,40.04
Liechtenstein,,2020-02-04,15.19,26.1
Liechtenstein,,2020-02-05,14.79,34.08
Liechtenstein,,2020-02-06,21.37,39.03
Liechtenstein,,2020-02-07,23.55,40.24
Liechtenstein,,2020-02-08,24.14,41.47
Liechtenstein,,2020-02-09,30.59,37.78
Liechtenstein,,2020-02-10,23.22,33.48
Liechtenstein,,2020-02-11,19.56,30.36
Liechtenstein,,2020-02-12,19.71,38.55
Liechtenstein,,2020-02-13,24.18,34.5
Liechtenstein,,2020-02-14,23.83,42.92
Liechtenstein,,2020-02-15,31.14,45.66
Liechtenstein,,2020-02-16,28.82,42.6
Liechtenstein,,2020-02-17,24.37,35.62
Liechtenstein,,2020-02-18,20.77,29.29
Liechtenstein,,2020-02-19,20.53,38.47
Liechtenstein,,2020-02-20,25.59,35.53
Liechtenstein,,2020-02-21,26.44,45.27
Liechtenstein,,2020-02-22,32.7,44.52
Liechtenstein,,2020-02-23,33.92,47.16
Liechtenstein,,2020-02-24,29.14,41.73
Liechtenstein,,2020-02-25,17.87,28.98
Liechtenstein,,2020-02-26,14.95,29.71
Liechtenstein,,2020-02-27,15.95,31.93
Liechtenstein,,2020-02-28,24.29,36.83
Liechtenstein,,2020-02-29,24.88,39.22
Liechtenstein,,2020-03-01,22.92,38.27
Liechtenstein,,2020-03-02,18.56,28.62
Liechtenstein,,2020-03-03,16.36,33.39
Liechtenstein,,2020-03-04,22.5,35.53
Liechtenstein,,2020-03-05,23.82,31.09
Liechtenstein,,2020-03-06,18.73,31.35
Liechtenstein,,2020-03-07,16.28,37.63
Liechtenstein,,2020-03-08,22.02,32.72
Liechtenstein,,2020-03-09,20.12,33.03
Liechtenstein,,2020-03-10,32.05,42.27
Liechtenstein,,2020-03-11,30.47,45.19
Liechtenstein,,2020-03-12,25.77,35.06
Liechtenstein,,2020-03-13,23.46,33.31
Liechtenstein,,2020-03-14,23.2,43.02
Liechtenstein,,2020-03-15,27.38,47.16
Liechtenstein,,2020-03-16,30.75,46.75
Liechtenstein,,2020-03-17,31.3,49.29
Liechtenstein,,2020-03-18,31.84,50.28
Liechtenstein,,2020-03-19,32.07,49.98
Liechtenstein,,2020-03-20,29.4,40.36
Liechtenstein,,2020-03-21,23.34,34.61
Liechtenstein,,2020-03-22,16.98,37.09
Liechtenstein,,2020-03-23,13.19,35.61
Liechtenstein,,2020-03-24,15.52,33.19
Liechtenstein,,2020-03-25,16.6,37.31
Liechtenstein,,2020-03-26,23.73,45.02
Liechtenstein,,2020-03-27,28.53,46.1
Liechtenstein,,2020-03-28,24.88,36.07
Liechtenstein,,2020-03-29,17.12,26.51
Liechtenstein,,2020-03-30,12.49,33.52
Liechtenstein,,2020-03-31,15.07,37.84
Liechtenstein,,2020-04-01,21.33,43.11
Liechtenstein,,2020-04-02,24.4,42.1
Liechtenstein,,2020-04-03,25.47,48.12
Liechtenstein,,2020-04-04,30.35,54.9
Liechtenstein,,2020-04-05,33.52,57.24
Liechtenstein,,2020-04-06,35.95,56.83
Liechtenstein,,2020-04-07,35.12,58.68
Liechtenstein,,2020-04-08,36.57,54.97
Liechtenstein,,2020-04-09,37.11,59.93
Liechtenstein,,2020-04-10,37.9,57.29
Liechtenstein,,2020-04-11,37.82,59.66
Liechtenstein,,2020-04-12,37.31,57.82
Liechtenstein,,2020-04-13,27.14,41.86
Liechtenstein,,2020-04-14,24.63,56.21
Liechtenstein,,2020-04-15,34.58,58.62
Liechtenstein,,2020-04-16,41.49,62.6
Liechtenstein,,2020-04-17,43.93,61.4
Liechtenstein,,2020-04-18,41.76,58.2
Liechtenstein,,2020-04-19,39.69,55.33
Liechtenstein,,2020-04-20,39.8,58.17
Lithuania,,2019-12-31,31.27,40.69
Lithuania,,2020-01-01,37.61,44.11
Lithuania,,2020-01-02,30.68,37.9
Lithuania,,2020-01-03,32.18,40.7
Lithuania,,2020-01-04,25.63,36.69
Lithuania,,2020-01-05,26.14,35.34
Lithuania,,2020-01-06,31.57,36.87
Lithuania,,2020-01-07,29.46,39.67
Lithuania,,2020-01-08,35.12,41.82
Lithuania,,2020-01-09,36.04,45.92
Lithuania,,2020-01-10,33.44,45.75
Lithuania,,2020-01-11,33.63,39.12
Lithuania,,2020-01-12,36.38,43.71
Lithuania,,2020-01-13,34.09,41.67
Lithuania,,2020-01-14,37.22,46.93
Lithuania,,2020-01-15,39.24,46.89
Lithuania,,2020-01-16,32.19,41.91
Lithuania,,2020-01-17,31.25,38.15
Lithuania,,2020-01-18,31.69,40.2
Lithuania,,2020-01-19,33.85,41.43
